Name,Account Name,Account Industry,Net Revenue Per Quarter,Days Since Last Deal,New Customer,Successful Deals Closed,Will this customer continue to do business with us?
lWJuQlBL,"United Oil & Gas, UK",Technology,71896,262,False,6,1
kucNqXsZ,University of Arizona,Technology,73975,675,False,66,1
ZNvJcaNh,sForce,Technology,61008,466,False,13,1
DaBlcTcA,Pyramid Construction Inc.,Retail,10602,574,False,37,1
vLHcNIih,GenePoint,Education,40330,783,False,53,1
NPTIpUMV,sForce,Healthcare,28100,796,False,21,1
hJNGECWL,Edge Communications,Chemicals,68954,533,False,76,1
AUtkTPgI,Edge Communications,Retail,70722,580,False,85,0
nsfcLRck,Edge Communications,Healthcare,7162,-1,True,96,1
iAMZefKC,United Oil & Gas Corp.,Retail,60945,681,False,96,1
eGEPgOAI,Edge Communications,Media,77689,368,False,33,1
jgYiqaLr,"United Oil & Gas, Singapore",Finance,66621,35,False,84,1
kRsHeCtS,"United Oil & Gas, UK",Healthcare,24350,233,False,73,1
cWnlHPIF,Burlington Textiles Corp of America,Media,43188,691,False,10,1
wsQiBrgq,Edge Communications,Engineering,83661,300,False,80,0
uMQWKIBU,Express Logistics and Transport,Retail,85135,69,False,65,1
mpHwPTdI,Pyramid Construction Inc.,Media,19127,635,False,60,1
MMtdtWvk,Burlington Textiles Corp of America,Retail,73140,214,False,21,1
SSnmdzuZ,sForce,Technology,25367,73,False,12,1
DCTkXvur,Edge Communications,Education,39137,286,False,5,0
yCxWkUvN,University of Arizona,Finance,79878,100,False,35,1
QcsfTsDj,Dickenson plc,Technology,77862,328,False,30,1
KtFJiAgV,sForce,Chemicals,26760,-1,True,32,1
DELvVQsl,sForce,Electronics,6670,347,False,84,1
dqUuGXbT,United Oil & Gas Corp.,Electronics,92678,288,False,6,0
wIJfrzjm,University of Arizona,Media,77903,585,False,12,1
AiTnOJqM,United Oil & Gas Corp.,Finance,30582,593,False,43,0
hGaMvZYe,sForce,Education,3901,338,False,39,1
coyfpnFC,United Oil & Gas Corp.,Banking,33840,163,False,31,1
oHkKAyfN,Burlington Textiles Corp of America,Technology,64860,115,False,86,1
zMjnDHIt,Grand Hotels & Resorts Ltd,Healthcare,32496,444,False,56,1
nhbCKOYR,sForce,Engineering,49575,218,False,16,0
vVAjRyzu,University of Arizona,Finance,57150,325,False,16,1
XNOPSqol,"United Oil & Gas, Singapore",Consulting,36894,618,False,48,1
qnYMShKn,Edge Communications,Technology,80032,370,False,5,1
qrrEposk,Grand Hotels & Resorts Ltd,Engineering,32972,729,False,6,1
LWPJyrWF,"United Oil & Gas, UK",Healthcare,97859,735,False,8,1
lpikZHEK,University of Arizona,Government,50930,187,False,60,1
XjgPOECk,"United Oil & Gas, UK",Chemicals,60275,719,False,69,0
AUlTgGgb,Dickenson plc,Electronics,31298,24,False,47,0
cmXBbDFn,United Oil & Gas Corp.,Finance,74968,689,False,36,1
kRLixqpn,United Oil & Gas Corp.,Engineering,46321,674,False,46,1
OQiyyDHD,Pyramid Construction Inc.,Banking,99951,234,False,88,1
Sqqfurqi,United Oil & Gas Corp.,Electronics,80995,460,False,37,0
QuekFKjo,"United Oil & Gas, UK",Healthcare,72323,252,False,61,1
VdaJucXm,Dickenson plc,Banking,37491,446,False,45,1
pIGiJhvv,Pyramid Construction Inc.,Healthcare,59719,650,False,45,1
enFHPNpG,"United Oil & Gas, Singapore",Finance,64066,358,False,34,1
cydasqDY,Edge Communications,Retail,58810,-1,True,41,1
NztXnqVU,Pyramid Construction Inc.,Technology,43152,134,False,68,1
NURmBZMg,Dickenson plc,Consulting,35243,64,False,27,1
Bcaxajeg,Dickenson plc,Government,45456,35,False,57,1
NSPHTqrg,Grand Hotels & Resorts Ltd,Apparel,56470,44,False,51,0
OpIxlKkD,Edge Communications,Healthcare,76696,361,False,57,1
ayicOZTn,"United Oil & Gas, UK",Engineering,65495,761,False,15,1
VlpFQfHs,Grand Hotels & Resorts Ltd,Healthcare,43517,418,False,86,0
WmbxIAAD,University of Arizona,Education,72394,642,False,70,0
AjQmvlRj,Express Logistics and Transport,Government,67253,597,False,16,1
hOzlUkWb,University of Arizona,Consulting,4924,451,False,9,0
ZscTlIff,Edge Communications,Electronics,60629,114,False,55,1
KaamLPfp,University of Arizona,Electronics,8647,700,False,56,1
rxaFmaQP,sForce,Education,56150,564,False,36,1
HKvKclFn,Dickenson plc,Apparel,17823,168,False,85,1
ytVdJrKG,GenePoint,Consulting,88548,205,False,59,1
uvnqVGFk,"United Oil & Gas, UK",Media,38765,490,False,57,1
LnTpPwEh,"United Oil & Gas, Singapore",Education,91841,515,False,84,0
GbKnWroJ,Express Logistics and Transport,Retail,46584,239,False,7,0
FLvznRrB,sForce,Banking,46086,720,False,1,0
sgmYGdyc,Edge Communications,Healthcare,63510,530,False,6,1
fFIoLGgp,GenePoint,Chemicals,43268,90,False,76,1
IJZYFpFd,Grand Hotels & Resorts Ltd,Finance,99209,786,False,60,1
AoosZyTI,Express Logistics and Transport,Healthcare,35614,554,False,49,1
iJFwxkwx,GenePoint,Education,95236,462,False,11,1
aCGziopM,Pyramid Construction Inc.,Engineering,76398,84,False,49,1
ywkGPYDx,Express Logistics and Transport,Apparel,82850,288,False,73,1
eUEKCUAR,Edge Communications,Consulting,48664,680,False,57,1
jUyzmtpx,Express Logistics and Transport,Electronics,9147,41,False,87,1
MHeEPims,sForce,Engineering,17883,-1,True,28,1
uBwIylRB,Dickenson plc,Healthcare,98539,-1,True,38,1
DFSkCVjr,United Oil & Gas Corp.,Technology,65163,90,False,98,1
ywwMXCDV,"United Oil & Gas, UK",Chemicals,7355,714,False,37,1
NtUtvjMx,"United Oil & Gas, UK",Education,86639,142,False,62,1
YLnAGPWG,Burlington Textiles Corp of America,Media,95655,463,False,70,1
McnpEicC,sForce,Engineering,83402,6,False,74,1
YDHlkPbZ,sForce,Finance,42901,183,False,84,1
Rytohcty,Grand Hotels & Resorts Ltd,Electronics,90493,260,False,80,0
UHvPQDDl,"United Oil & Gas, UK",Engineering,22593,405,False,53,1
ODZZHrgr,"United Oil & Gas, UK",Healthcare,16359,730,False,56,1
etwBXsHh,Edge Communications,Engineering,14833,371,False,38,1
MuKQUqzq,United Oil & Gas Corp.,Chemicals,98304,-1,True,64,1
NnpmzByO,Express Logistics and Transport,Retail,45894,-1,True,92,1
nfrogdMm,"United Oil & Gas, UK",Media,64221,-1,True,3,1
vAnJJOmS,Burlington Textiles Corp of America,Finance,54257,780,False,54,1
sOtGPoxS,Burlington Textiles Corp of America,Media,78538,112,False,47,1
upWiohRx,Burlington Textiles Corp of America,Technology,60364,162,False,32,1
wgGZDCeL,Burlington Textiles Corp of America,Chemicals,84576,7,False,71,0
jiiaqWlD,"United Oil & Gas, UK",Education,66059,14,False,32,1
KOVIvVjl,Dickenson plc,Chemicals,14545,568,False,54,1
bKMwLwwA,"United Oil & Gas, Singapore",Government,21696,41,False,44,1
UsvfECYl,Burlington Textiles Corp of America,Banking,2864,116,False,61,1
qdpAlAVh,Grand Hotels & Resorts Ltd,Healthcare,73310,428,False,83,1
zFHERoxB,Edge Communications,Education,62668,640,False,15,0
zTBUdDWF,Edge Communications,Apparel,53567,65,False,64,1
aDsOxJvb,Dickenson plc,Media,75879,735,False,33,1
pGjAPbdH,Grand Hotels & Resorts Ltd,Retail,85945,2,False,33,1
MRubcpFf,Pyramid Construction Inc.,Engineering,51250,350,False,2,0
McjBWFvP,Dickenson plc,Media,81254,771,False,23,1
QajbEUOf,United Oil & Gas Corp.,Banking,12726,784,False,48,1
AhQlXedd,Pyramid Construction Inc.,Media,67176,466,False,4,1
DuRCvVXB,Edge Communications,Finance,56801,345,False,86,1
fFisAUSx,sForce,Finance,80922,501,False,78,0
TMeTfTjY,Express Logistics and Transport,Engineering,86467,132,False,6,1
ehIEomcY,GenePoint,Electronics,89736,65,False,3,1
woshRxCH,Dickenson plc,Banking,67531,158,False,88,1
pgTrxzED,sForce,Government,70972,-1,True,37,0
vtWPGyTU,Pyramid Construction Inc.,Consulting,82744,279,False,94,1
wsRCcjkD,"United Oil & Gas, UK",Engineering,12794,108,False,29,1
zLcMoQlJ,University of Arizona,Education,90313,714,False,19,0
GiLHFONd,Edge Communications,Banking,84937,666,False,10,0
nJKbxrFA,Dickenson plc,Retail,8483,744,False,85,1
ZnvgSatr,United Oil & Gas Corp.,Banking,76628,481,False,10,1
vjgadswo,sForce,Retail,92574,290,False,91,1
qNpjZlXw,GenePoint,Banking,22316,532,False,3,1
YJZyNqxa,Express Logistics and Transport,Electronics,1544,294,False,94,1
rryaynjy,GenePoint,Retail,82007,248,False,98,1
rEaiWvKx,United Oil & Gas Corp.,Education,92940,735,False,63,1
EuBNMvEh,University of Arizona,Media,18279,339,False,28,1
BVlJgpkl,"United Oil & Gas, Singapore",Retail,1801,514,False,53,1
kPzXQzqZ,Edge Communications,Banking,51317,173,False,25,1
EpLlvEWY,Dickenson plc,Healthcare,11001,301,False,82,1
jeudgejG,Express Logistics and Transport,Education,60799,498,False,72,1
vYkAlDIG,"United Oil & Gas, UK",Retail,34993,1,False,66,1
EUJrwWxA,Dickenson plc,Retail,4789,29,False,95,1
oJRZvECA,Burlington Textiles Corp of America,Retail,16998,534,False,57,1
KreIYhqD,GenePoint,Consulting,97231,222,False,57,1
mTkWLEpb,Pyramid Construction Inc.,Electronics,25526,254,False,51,1
sThioKzB,Express Logistics and Transport,Consulting,13433,800,False,12,1
gFKJealD,sForce,Engineering,27313,454,False,12,1
yeewMMTh,Pyramid Construction Inc.,Electronics,28395,114,False,87,1
ZZzifzLt,Burlington Textiles Corp of America,Apparel,19106,-1,True,27,1
AcvJrgIo,Edge Communications,Consulting,2055,226,False,61,0
SRnSYysP,sForce,Technology,77536,518,False,36,1
yDIZOUZT,"United Oil & Gas, Singapore",Retail,7305,-1,True,83,1
TxoNVZCi,University of Arizona,Media,74031,187,False,60,1
MxlcelyL,GenePoint,Healthcare,91840,12,False,95,1
JUwOnePy,University of Arizona,Engineering,86152,513,False,86,1
goqiuVzE,"United Oil & Gas, Singapore",Electronics,22460,18,False,5,0
GmmDtOyu,Burlington Textiles Corp of America,Finance,64527,726,False,31,1
vpzXhrLD,Edge Communications,Media,96883,496,False,20,1
JjizkhaH,Grand Hotels & Resorts Ltd,Apparel,91757,135,False,55,1
yqQaavaL,University of Arizona,Apparel,54119,230,False,39,1
bgocHCJc,United Oil & Gas Corp.,Banking,22708,377,False,63,1
dfdwdZKd,Burlington Textiles Corp of America,Electronics,3147,135,False,27,1
qtMqWiGl,Grand Hotels & Resorts Ltd,Media,77014,439,False,37,0
cjJIFEXQ,Dickenson plc,Consulting,37600,208,False,18,1
CYhKcDPp,Edge Communications,Education,59232,790,False,98,1
EvLTYeTJ,GenePoint,Banking,72219,481,False,80,0
EhINmeJL,Burlington Textiles Corp of America,Apparel,36209,565,False,10,1
DacAYKql,United Oil & Gas Corp.,Chemicals,62907,239,False,52,1
KnsrwTsO,United Oil & Gas Corp.,Banking,47436,401,False,31,1
DHzTnvan,Express Logistics and Transport,Retail,22048,23,False,35,1
UGLNgCnx,Dickenson plc,Electronics,99096,18,False,4,0
TDjXJsKx,"United Oil & Gas, UK",Retail,97594,210,False,79,1
WiLduoPG,"United Oil & Gas, UK",Apparel,79549,50,False,6,1
wGBmhMjW,"United Oil & Gas, UK",Education,54781,-1,True,48,1
OSjHEoCY,United Oil & Gas Corp.,Apparel,85002,180,False,63,1
QDsTNbVw,Edge Communications,Technology,16469,800,False,22,1
SldQxJlK,United Oil & Gas Corp.,Education,85014,379,False,25,1
IKLAkhZf,Pyramid Construction Inc.,Finance,82788,344,False,96,0
nuujzszU,Express Logistics and Transport,Banking,29812,546,False,9,1
SEzrbror,sForce,Banking,31386,383,False,88,1
tXizsYIy,United Oil & Gas Corp.,Finance,90215,-1,True,30,1
zfZUmEjh,"United Oil & Gas, UK",Chemicals,36653,303,False,25,1
mLNkJMvd,sForce,Electronics,52283,235,False,93,0
ydeTTumj,sForce,Retail,28387,324,False,96,0
aLuLORNn,Edge Communications,Consulting,48735,309,False,19,1
zrukmydS,Express Logistics and Transport,Electronics,35178,388,False,93,1
lPDUndhH,sForce,Media,53824,362,False,74,1
vZNRKHOq,Burlington Textiles Corp of America,Consulting,82582,704,False,51,1
MYJCtsLw,Grand Hotels & Resorts Ltd,Education,80510,666,False,69,1
BGByCxGf,Dickenson plc,Education,71892,465,False,18,1
GsIxTOkg,Edge Communications,Electronics,1748,539,False,12,0
hUoKvLlC,United Oil & Gas Corp.,Electronics,95885,198,False,64,1
KKwpJpCO,University of Arizona,Healthcare,30757,185,False,77,1
ThaUqFTV,GenePoint,Education,26837,716,False,71,1
rBpIuBRZ,Express Logistics and Transport,Electronics,76516,26,False,42,0
rtctCthI,sForce,Finance,56638,139,False,4,1
jwzktmJz,"United Oil & Gas, UK",Engineering,90175,627,False,49,1
AchknVIV,Burlington Textiles Corp of America,Electronics,31799,362,False,97,1
sqYwUtMw,sForce,Banking,93934,-1,True,15,0
XXTwUqfi,Dickenson plc,Education,53152,83,False,46,1
PzXkecKq,United Oil & Gas Corp.,Banking,49853,424,False,26,1
aYyRwuUy,GenePoint,Technology,10795,160,False,23,1
sTSsjbyL,United Oil & Gas Corp.,Retail,61010,631,False,53,1
iFSMbXDX,Dickenson plc,Consulting,87526,381,False,42,0
FBSklgLL,University of Arizona,Banking,15432,598,False,13,1
mBCPrVIq,Burlington Textiles Corp of America,Retail,56465,667,False,6,1
zpOKsIml,sForce,Consulting,82148,184,False,36,0
qmAGrhHF,Edge Communications,Chemicals,11401,417,False,60,1
slaPIbyY,"United Oil & Gas, Singapore",Education,72927,605,False,24,1
SpfbbsrL,sForce,Apparel,58456,113,False,29,0
CdYfYsUD,"United Oil & Gas, UK",Chemicals,22147,7,False,50,1
nSWcbpGU,University of Arizona,Engineering,45800,187,False,13,1
XsJCqnGQ,Pyramid Construction Inc.,Engineering,38778,343,False,52,1
PMwTQifI,University of Arizona,Banking,73173,-1,True,25,1
wBYnpyoV,United Oil & Gas Corp.,Finance,26311,471,False,84,0
NwxzNRNG,sForce,Media,83119,567,False,27,1
GKrrrzbt,sForce,Healthcare,66978,-1,True,34,1
iNjHPkNz,"United Oil & Gas, Singapore",Finance,61684,449,False,36,1
JsCrykQY,"United Oil & Gas, UK",Finance,18709,785,False,46,1
oWzASXxy,"United Oil & Gas, Singapore",Media,58141,618,False,37,1
adihqcyU,Dickenson plc,Technology,92971,616,False,3,1
XMCIlkRC,University of Arizona,Electronics,18323,148,False,69,1
CLCzdvgQ,GenePoint,Engineering,20122,771,False,51,0
hfOFGiaJ,"United Oil & Gas, Singapore",Consulting,74355,184,False,63,1
uloewVfl,Dickenson plc,Education,65551,536,False,86,0
XTecMuzv,United Oil & Gas Corp.,Media,18609,131,False,7,1
OstChGSF,United Oil & Gas Corp.,Retail,65372,191,False,65,0
AcnQoGCn,sForce,Chemicals,17087,155,False,56,1
UpGMBCZL,GenePoint,Finance,80335,613,False,35,1
SSPucQMQ,Pyramid Construction Inc.,Technology,52864,73,False,3,1
ReKLpIXF,"United Oil & Gas, UK",Consulting,64717,68,False,26,1
vkXGVJnZ,Express Logistics and Transport,Retail,55051,77,False,99,1
nzdLrdyG,United Oil & Gas Corp.,Government,87013,510,False,40,0
LjVoOVhB,sForce,Chemicals,49119,75,False,22,1
FdmswdZI,sForce,Finance,57307,374,False,14,0
LHlxoNmm,"United Oil & Gas, UK",Finance,83962,-1,True,59,1
oinWyGOu,University of Arizona,Education,41338,8,False,22,1
AhPAZvuf,Grand Hotels & Resorts Ltd,Apparel,31680,670,False,46,1
PANzdsZI,Express Logistics and Transport,Chemicals,41023,316,False,70,1
grwDWxTS,Dickenson plc,Engineering,21546,-1,True,67,1
lhZtgisM,Edge Communications,Chemicals,94495,-1,True,74,1
ExhmAdZC,Express Logistics and Transport,Banking,34253,-1,True,45,1
DrFifBjv,Express Logistics and Transport,Finance,51620,328,False,24,1
zWAESObc,GenePoint,Education,31310,48,False,93,1
SeyzAnzv,Edge Communications,Government,49602,220,False,48,0
gIhSadRz,Express Logistics and Transport,Technology,41384,361,False,23,1
QYCHObrN,United Oil & Gas Corp.,Banking,8186,772,False,3,1
KDquXHDc,"United Oil & Gas, Singapore",Retail,53572,114,False,44,1
yYkFxgVN,Express Logistics and Transport,Chemicals,82446,554,False,27,1
fPgFroPr,Dickenson plc,Chemicals,39525,760,False,15,0
NItJlriB,sForce,Banking,15433,372,False,82,1
LuWhRqVI,United Oil & Gas Corp.,Chemicals,87076,663,False,44,1
GNvZcTEJ,Dickenson plc,Healthcare,18313,-1,True,25,1
UWjwNQBd,GenePoint,Engineering,75056,25,False,4,0
NkwYXXie,Express Logistics and Transport,Banking,70146,272,False,66,1
zOqytpif,Edge Communications,Government,73870,303,False,67,1
KrLJdtdY,Edge Communications,Consulting,45826,659,False,73,0
UhIIifCy,Burlington Textiles Corp of America,Technology,27861,132,False,94,0
ADPKAmcZ,United Oil & Gas Corp.,Engineering,63908,356,False,38,1
tisDMPJV,Burlington Textiles Corp of America,Engineering,31316,748,False,100,1
ReJSjvLe,sForce,Consulting,77570,779,False,71,1
hzjhjGeT,University of Arizona,Apparel,89165,269,False,41,0
tSmpIsEk,Dickenson plc,Government,86558,170,False,33,1
DZKxDgpt,Express Logistics and Transport,Finance,75996,721,False,84,1
JqSHvfyG,"United Oil & Gas, Singapore",Banking,80854,44,False,22,1
yBjlbHSH,GenePoint,Engineering,32595,163,False,44,1
JABCeacA,GenePoint,Technology,75878,780,False,31,1
DPxMjoRL,Edge Communications,Government,13842,193,False,45,1
XuVYYvGI,Edge Communications,Government,14402,-1,True,55,1
HUwQlpUv,"United Oil & Gas, UK",Media,37978,601,False,90,1
BWheROzo,Burlington Textiles Corp of America,Media,86273,490,False,50,1
ibWVYIQS,United Oil & Gas Corp.,Engineering,31445,446,False,98,1
XGbjBPJf,"United Oil & Gas, Singapore",Electronics,59970,319,False,96,1
otyzOJMe,GenePoint,Chemicals,14698,50,False,32,0
ZNElfrwM,Edge Communications,Electronics,77195,-1,True,31,1
YZcvkyHM,Burlington Textiles Corp of America,Electronics,38277,750,False,82,1
epTopPCJ,United Oil & Gas Corp.,Technology,76114,563,False,87,1
PAimhVHk,University of Arizona,Healthcare,34035,142,False,84,1
YqbRTuwA,University of Arizona,Finance,79027,408,False,5,0
TyAGAWVA,Burlington Textiles Corp of America,Media,94698,370,False,16,1
AwnuHeLq,Express Logistics and Transport,Media,61337,-1,True,15,1
YEUrmetd,Pyramid Construction Inc.,Government,65337,750,False,90,1
ojXHqAHN,Pyramid Construction Inc.,Government,28842,24,False,20,1
FJMbvlGg,"United Oil & Gas, Singapore",Chemicals,49290,714,False,30,1
vtrhyLBu,Dickenson plc,Government,39882,535,False,17,1
lxEEwwNC,Express Logistics and Transport,Media,62441,541,False,92,1
tgmyvokY,GenePoint,Electronics,92299,126,False,66,0
TkVtgaEh,"United Oil & Gas, Singapore",Media,66155,670,False,67,0
BvNgNkfg,Burlington Textiles Corp of America,Electronics,3858,727,False,7,1
fBKgvryA,Dickenson plc,Banking,73654,249,False,8,0
brEgbnou,"United Oil & Gas, Singapore",Apparel,97845,279,False,14,1
tnntpocx,University of Arizona,Consulting,64340,330,False,2,0
MwWAKGsm,Pyramid Construction Inc.,Government,78161,221,False,72,1
uCTfuNCM,"United Oil & Gas, Singapore",Technology,6239,576,False,9,1
zyhmEJkZ,"United Oil & Gas, UK",Banking,65032,159,False,92,1
DmpBTUTB,Grand Hotels & Resorts Ltd,Government,1085,113,False,3,0
iKElkScm,Grand Hotels & Resorts Ltd,Consulting,15434,360,False,78,1
rrvpWojT,"United Oil & Gas, UK",Consulting,64856,545,False,36,1
YVkFMyvw,"United Oil & Gas, UK",Healthcare,94339,556,False,2,1
jNNiAIsg,GenePoint,Chemicals,70620,388,False,9,1
KDFJyUlH,"United Oil & Gas, Singapore",Consulting,60468,101,False,76,1
iWZkLGoW,"United Oil & Gas, UK",Media,39375,-1,True,26,1
KbywiPOe,"United Oil & Gas, Singapore",Healthcare,30340,419,False,65,0
IJbjReNk,University of Arizona,Healthcare,58611,574,False,80,0
KeKMQQXZ,"United Oil & Gas, UK",Apparel,33671,212,False,23,1
wxrGLjWz,sForce,Apparel,68792,556,False,79,1
YXutVioR,sForce,Electronics,87942,505,False,33,1
BRhMJNBi,University of Arizona,Government,77206,193,False,71,1
XTvfCOGE,"United Oil & Gas, Singapore",Banking,63975,223,False,9,1
hintpMKN,University of Arizona,Media,52142,-1,True,70,1
LvHyhiwY,Express Logistics and Transport,Education,54700,464,False,28,1
pmAOtRAT,"United Oil & Gas, Singapore",Apparel,69250,379,False,74,1
gOKgExNP,Grand Hotels & Resorts Ltd,Finance,72278,541,False,44,1
sADbEpTR,Pyramid Construction Inc.,Healthcare,30624,568,False,45,1
ugYdTomJ,"United Oil & Gas, UK",Retail,50361,561,False,3,1
zFcUbsUL,Edge Communications,Education,87430,90,False,37,1
dgCYFRBT,United Oil & Gas Corp.,Consulting,45837,-1,True,79,1
BxCKDANI,"United Oil & Gas, UK",Engineering,58239,491,False,3,1
pjqikIaF,Pyramid Construction Inc.,Retail,69848,363,False,62,1
dhRZTJPM,Edge Communications,Apparel,24245,203,False,20,1
ZMThrkgf,Dickenson plc,Education,69397,-1,True,92,1
HGKWZoqq,University of Arizona,Consulting,77200,116,False,44,0
YgTlJFgS,Edge Communications,Finance,37784,70,False,31,1
OxqPsceR,Dickenson plc,Engineering,49307,128,False,8,0
XUOvnRIs,United Oil & Gas Corp.,Healthcare,15533,-1,True,87,1
ZojESSeO,GenePoint,Education,28803,702,False,14,1
okHogCik,University of Arizona,Healthcare,1221,215,False,71,1
VcaVOXGE,University of Arizona,Consulting,43010,184,False,21,1
qeDgqQPx,University of Arizona,Electronics,99176,79,False,1,1
ebdxUnPn,Express Logistics and Transport,Media,25394,396,False,33,1
